season,event_date,nano,market,name,alias,rush_att,rush_yds,rush_tds,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_tds,pass_int,passer_rating,net_pass_yds,total_yds,times_sacked,yds_sacked_for,fumbles,fumbles_lost,turnovers,penalties,penalty_yds,first_downs,third_down_conv,third_down_att,third_down_conv_pct,fourth_down_conv,fourth_down_att,fourth_down_conv_pct,time_of_possession,boxscore_stats_link
2009,2009-12-20,6DclFuycdPaOB,Denver,Broncos,DEN,28,80,0,19,34,,278,1,0,92.525,257,337,3,21,1,0,0,7,72,19,4,15,0.267,1,1,1.0,1714,https://www.pro-football-reference.com/boxscores/200912200den.htm
2009,2009-12-20,1vVmWGzUZ1rea,Chicago,Bears,CHI,30,122,0,12,32,,102,0,4,7.031,98,220,2,4,3,2,6,1,9,13,5,15,0.333,1,3,0.333,1662,https://www.pro-football-reference.com/boxscores/200912200rav.htm
2009,2009-12-20,zyhFXj1nywrm1,Baltimore,Ravens,BAL,31,124,0,23,33,,244,4,1,117.929,222,346,2,22,1,0,1,4,26,18,5,15,0.333,1,1,1.0,1938,https://www.pro-football-reference.com/boxscores/200912200rav.htm
2009,2009-12-20,D5QY6bOxfn8ZL,Green Bay,Packers,GB,12,60,2,26,48,,383,3,0,101.302,376,436,1,7,0,0,0,7,53,18,10,16,0.625,0,0,0.0,1478,https://www.pro-football-reference.com/boxscores/200912200pit.htm
2009,2009-12-20,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,19,65,1,29,46,,503,3,0,121.92,472,537,5,31,0,0,0,10,84,28,7,16,0.438,1,1,1.0,2122,https://www.pro-football-reference.com/boxscores/200912200pit.htm
2009,2009-12-20,IwSI92ZDKoazn,San Francisco,49ers,SF,18,107,0,20,37,,177,1,3,42.286,154,261,3,23,2,1,4,8,55,13,0,11,0.0,3,4,0.75,1737,https://www.pro-football-reference.com/boxscores/200912200phi.htm
2009,2009-12-20,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,33,116,2,21,36,,306,1,2,72.222,306,422,0,0,0,0,2,4,69,21,6,14,0.429,0,1,0.0,1863,https://www.pro-football-reference.com/boxscores/200912200phi.htm
2009,2009-12-20,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,34,134,0,16,26,,205,2,1,95.833,205,339,0,0,0,0,1,6,35,15,7,16,0.438,0,0,0.0,1924,https://www.pro-football-reference.com/boxscores/200912200sea.htm
2009,2009-12-20,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,25,128,0,27,46,,256,1,4,45.199,252,380,1,4,2,1,5,6,50,23,5,13,0.385,1,2,0.5,1676,https://www.pro-football-reference.com/boxscores/200912200sea.htm
2009,2009-12-20,AzOs5UWsXusSW,Minnesota,Vikings,MIN,14,41,1,17,27,,224,0,1,73.688,196,237,4,28,1,1,2,5,45,10,1,10,0.1,0,0,0.0,1321,https://www.pro-football-reference.com/boxscores/200912200car.htm
2009,2009-12-20,jJBGuksuDJF5L,Carolina,Panthers,CAR,40,124,1,21,33,,299,3,0,123.169,273,397,2,26,3,0,0,6,49,23,8,17,0.471,0,1,0.0,2279,https://www.pro-football-reference.com/boxscores/200912200car.htm
2009,2009-12-21,n8CuHV9wbYCqF,New York,Giants,NYG,30,114,2,22,30,,295,3,0,137.5,273,387,2,22,0,0,0,3,15,23,11,15,0.733,0,0,0.0,2055,https://www.pro-football-reference.com/boxscores/200912210was.htm
2009,2009-12-21,9JtBk8kFeaGEs,Washington,Football Team,WAS,17,89,1,17,33,,249,1,3,48.674,213,302,5,36,1,0,3,6,52,15,5,12,0.417,0,3,0.0,1545,https://www.pro-football-reference.com/boxscores/200912210was.htm
2009,2009-12-25,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,40,166,4,21,28,,264,2,0,127.679,259,425,1,5,1,1,1,6,45,30,8,11,0.727,1,1,1.0,2347,https://www.pro-football-reference.com/boxscores/200912250oti.htm
2009,2009-12-25,ltMyRE3yvVUaw,Tennessee,Titans,TEN,27,182,2,8,21,,89,0,2,11.905,88,270,1,1,1,1,3,9,74,17,2,8,0.25,1,1,1.0,1253,https://www.pro-football-reference.com/boxscores/200912250oti.htm
2009,2009-12-27,LZoDld8s63xUs,Las Vegas,Raiders,LV,19,88,0,26,45,,333,0,3,53.287,301,389,4,32,1,0,3,13,126,19,3,13,0.231,0,2,0.0,1778,https://www.pro-football-reference.com/boxscores/200912270cle.htm
2009,2009-12-27,IR4gIYmh269EI,Cleveland,Browns,CLE,46,164,1,8,17,,121,1,0,90.564,118,282,2,3,1,1,1,6,64,16,6,16,0.375,0,0,0.0,1822,https://www.pro-football-reference.com/boxscores/200912270cle.htm
2009,2009-12-27,3VqeLK0LS9rpw,Buffalo,Bills,BUF,18,40,0,17,29,,146,0,2,43.175,138,178,2,8,1,1,3,10,60,11,2,10,0.2,0,0,0.0,1535,https://www.pro-football-reference.com/boxscores/200912270atl.htm
2009,2009-12-27,mLspw4gJNTQGN,Atlanta,Falcons,ATL,37,157,0,18,35,,250,3,0,103.274,234,391,3,16,2,0,0,6,70,24,8,17,0.471,3,4,0.75,2065,https://www.pro-football-reference.com/boxscores/200912270atl.htm
2009,2009-12-27,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,29,115,0,19,37,,198,1,4,36.599,176,291,3,22,0,0,4,8,86,17,6,17,0.353,0,2,0.0,1666,https://www.pro-football-reference.com/boxscores/200912270gnb.htm
2009,2009-12-27,D5QY6bOxfn8ZL,Green Bay,Packers,GB,32,153,5,16,29,,273,1,0,98.779,264,417,1,9,1,0,0,5,50,20,8,14,0.571,0,0,0.0,1934,https://www.pro-football-reference.com/boxscores/200912270gnb.htm
2009,2009-12-27,UI0Ax4HUEXFh6,Houston,Texans,HOU,32,126,1,20,31,,286,2,1,102.352,280,406,1,6,0,0,1,3,15,21,4,11,0.364,1,1,1.0,1958,https://www.pro-football-reference.com/boxscores/200912270mia.htm
2009,2009-12-27,mfbu6O5aMHbJg,Miami,Dolphins,MIA,16,60,1,35,55,,322,1,1,77.992,303,363,3,19,1,0,1,4,30,23,9,18,0.5,1,1,1.0,1642,https://www.pro-football-reference.com/boxscores/200912270mia.htm
2009,2009-12-27,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,25,98,1,19,25,,185,0,2,62.917,177,275,2,8,1,0,2,1,5,16,4,11,0.364,1,2,0.5,1655,https://www.pro-football-reference.com/boxscores/200912270nwe.htm
2009,2009-12-27,VkxV91RtzHn65,New England,Patriots,NE,36,197,1,23,26,,267,4,0,149.038,267,464,0,0,1,1,1,2,10,26,6,10,0.6,2,3,0.667,1945,https://www.pro-football-reference.com/boxscores/200912270nwe.htm
2009,2009-12-27,zyhFXj1nywrm1,Baltimore,Ravens,BAL,38,175,0,13,25,,166,2,1,83.083,148,323,4,18,2,2,3,11,113,20,5,13,0.385,0,1,0.0,1953,https://www.pro-football-reference.com/boxscores/200912270pit.htm
2009,2009-12-27,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,23,48,1,17,33,,259,1,1,75.189,238,286,4,21,1,1,2,4,20,17,5,13,0.385,0,0,0.0,1647,https://www.pro-football-reference.com/boxscores/200912270pit.htm
2009,2009-12-27,jJBGuksuDJF5L,Carolina,Panthers,CAR,46,247,2,15,20,,171,3,0,139.792,169,416,1,2,1,0,0,4,20,25,10,15,0.667,0,0,0.0,1936,https://www.pro-football-reference.com/boxscores/200912270nyg.htm
2009,2009-12-27,n8CuHV9wbYCqF,New York,Giants,NYG,19,60,0,29,43,,296,1,2,75.339,257,317,4,39,4,2,4,4,29,22,5,13,0.385,1,2,0.5,1664,https://www.pro-football-reference.com/boxscores/200912270nyg.htm
2009,2009-12-27,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,28,123,0,22,37,,180,1,2,58.39,172,295,1,8,1,0,2,6,40,17,7,15,0.467,0,1,0.0,1568,https://www.pro-football-reference.com/boxscores/200912270cin.htm
2009,2009-12-27,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,36,144,0,17,25,,139,2,1,91.917,130,274,1,9,0,0,1,6,36,17,7,15,0.467,0,0,0.0,2032,https://www.pro-football-reference.com/boxscores/200912270cin.htm
2009,2009-12-27,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,34,176,1,21,31,,271,0,2,68.078,263,439,3,8,1,0,2,7,42,24,7,12,0.583,0,1,0.0,2175,https://www.pro-football-reference.com/boxscores/200912270nor.htm
2009,2009-12-27,CI5mhfNa0Zqd2,New Orleans,Saints,NO,23,124,1,32,37,,258,1,0,104.73,249,373,1,9,1,1,1,2,14,23,6,11,0.545,0,0,0.0,1839,https://www.pro-football-reference.com/boxscores/200912270nor.htm
2009,2009-12-27,FCuH1wdksA2DQ,Detroit,Lions,DET,31,114,0,18,33,,181,0,3,32.513,175,289,2,6,3,3,6,1,10,16,2,12,0.167,0,1,0.0,1762,https://www.pro-football-reference.com/boxscores/200912270sfo.htm
2009,2009-12-27,IwSI92ZDKoazn,San Francisco,49ers,SF,32,84,1,20,31,,230,1,0,97.513,226,310,1,4,1,1,1,4,29,13,5,17,0.294,1,2,0.5,1838,https://www.pro-football-reference.com/boxscores/200912270sfo.htm
2009,2009-12-27,u98I1lDKQBwZ0,Los Angeles,Rams,LA,21,88,0,20,32,,171,1,3,47.786,150,238,4,21,2,1,4,4,20,14,6,14,0.429,0,1,0.0,1549,https://www.pro-football-reference.com/boxscores/200912270crd.htm
2009,2009-12-27,GJizlkzQFaqGA,Arizona,Cardinals,ARI,32,110,2,24,38,,313,2,0,106.579,297,407,2,16,2,1,1,3,15,26,5,14,0.357,0,0,0.0,2051,https://www.pro-football-reference.com/boxscores/200912270crd.htm
2009,2009-12-27,mexvMWO2v1hWn,New York,Jets,NYJ,44,202,1,12,19,,106,0,0,77.961,91,293,2,15,0,0,0,5,52,17,7,16,0.438,0,1,0.0,1986,https://www.pro-football-reference.com/boxscores/200912270clt.htm
2009,2009-12-27,LJmHetie5VbbO,Indianapolis,Colts,IND,23,64,2,18,32,,236,0,1,66.667,222,286,2,14,1,1,2,3,15,18,2,11,0.182,0,1,0.0,1614,https://www.pro-football-reference.com/boxscores/200912270clt.htm
2009,2009-12-27,6DclFuycdPaOB,Denver,Broncos,DEN,18,70,0,27,41,,189,3,1,90.396,171,241,3,18,0,0,1,9,95,13,5,15,0.333,1,1,1.0,1757,https://www.pro-football-reference.com/boxscores/200912270phi.htm
2009,2009-12-27,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,28,105,0,20,35,,322,3,1,104.702,289,394,4,33,5,2,3,9,59,22,4,13,0.308,0,0,0.0,1843,https://www.pro-football-reference.com/boxscores/200912270phi.htm
2009,2009-12-27,KdjU81i7YSFE7,Dallas,Cowboys,DAL,30,108,1,25,38,,286,1,1,86.075,285,393,1,1,0,0,1,4,21,22,7,13,0.538,0,2,0.0,2102,https://www.pro-football-reference.com/boxscores/200912270was.htm
2009,2009-12-27,9JtBk8kFeaGEs,Washington,Football Team,WAS,17,43,0,24,39,,199,0,1,63.942,165,208,4,34,3,0,1,4,33,15,4,14,0.286,0,1,0.0,1498,https://www.pro-football-reference.com/boxscores/200912270was.htm
2009,2009-12-28,AzOs5UWsXusSW,Minnesota,Vikings,MIN,33,123,2,26,40,,321,2,0,106.354,300,423,3,21,2,2,2,4,47,26,5,14,0.357,1,1,1.0,2185,https://www.pro-football-reference.com/boxscores/200912280chi.htm
2009,2009-12-28,1vVmWGzUZ1rea,Chicago,Bears,CHI,28,105,0,20,35,,273,4,1,108.393,258,363,2,15,0,0,1,3,31,19,5,14,0.357,0,0,0.0,1760,https://www.pro-football-reference.com/boxscores/200912280chi.htm
2009,2010-01-03,IwSI92ZDKoazn,San Francisco,49ers,SF,32,125,3,17,28,,222,1,0,97.619,204,329,3,18,2,0,0,6,40,16,4,15,0.267,0,1,0.0,1988,https://www.pro-football-reference.com/boxscores/201001030ram.htm
2009,2010-01-03,u98I1lDKQBwZ0,Los Angeles,Rams,LA,26,87,0,11,28,,80,0,0,47.321,22,109,8,58,0,0,0,7,50,6,2,18,0.111,1,2,0.5,1612,https://www.pro-football-reference.com/boxscores/201001030ram.htm
2009,2010-01-03,LJmHetie5VbbO,Indianapolis,Colts,IND,16,25,1,18,35,,134,0,2,37.083,132,157,1,2,1,1,3,3,15,11,3,11,0.273,0,1,0.0,1346,https://www.pro-football-reference.com/boxscores/201001030buf.htm
2009,2010-01-03,3VqeLK0LS9rpw,Buffalo,Bills,BUF,42,248,0,16,25,,155,3,0,120.833,155,403,0,0,1,0,0,4,40,19,5,14,0.357,0,0,0.0,2254,https://www.pro-football-reference.com/boxscores/201001030buf.htm
2009,2010-01-03,RtOjnciWkJPaL,Jacksonville,Jaguars,JAC,24,131,0,22,39,,202,2,1,77.083,197,328,3,5,2,0,1,3,20,18,9,17,0.529,2,2,1.0,1622,https://www.pro-football-reference.com/boxscores/201001030cle.htm
2009,2010-01-03,IR4gIYmh269EI,Cleveland,Browns,CLE,49,214,2,7,11,,86,0,1,49.811,86,300,0,0,1,0,1,3,15,18,5,14,0.357,2,2,1.0,1978,https://www.pro-football-reference.com/boxscores/201001030cle.htm
2009,2010-01-03,VkxV91RtzHn65,New England,Patriots,NE,19,74,2,25,38,,257,0,1,74.123,243,317,2,14,1,1,2,4,55,21,4,10,0.4,0,1,0.0,1706,https://www.pro-football-reference.com/boxscores/201001030htx.htm
2009,2010-01-03,UI0Ax4HUEXFh6,Houston,Texans,HOU,27,144,2,24,39,,303,2,1,92.147,295,439,1,8,2,0,1,5,35,29,3,7,0.429,0,1,0.0,1894,https://www.pro-football-reference.com/boxscores/201001030htx.htm
2009,2010-01-03,SlVgURDFI7EXX,Pittsburgh,Steelers,PIT,36,202,0,18,28,,220,3,1,109.226,201,403,3,19,2,1,2,5,40,22,7,14,0.5,1,1,1.0,1929,https://www.pro-football-reference.com/boxscores/201001030mia.htm
2009,2010-01-03,mfbu6O5aMHbJg,Miami,Dolphins,MIA,25,99,1,20,30,,223,2,3,71.25,204,303,3,19,1,0,3,3,45,20,7,12,0.583,0,0,0.0,1671,https://www.pro-football-reference.com/boxscores/201001030mia.htm
2009,2010-01-03,mLspw4gJNTQGN,Atlanta,Falcons,ATL,37,183,0,23,35,,223,2,2,78.631,214,397,1,9,2,1,3,3,15,24,7,15,0.467,0,1,0.0,2129,https://www.pro-football-reference.com/boxscores/201001030tam.htm
2009,2010-01-03,QMAZH1v922YLu,Tampa Bay,Buccaneers,TB,23,40,0,15,31,,172,1,2,49.395,166,206,1,6,1,0,2,5,51,13,7,15,0.467,0,0,0.0,1471,https://www.pro-football-reference.com/boxscores/201001030tam.htm
2009,2010-01-03,1vVmWGzUZ1rea,Chicago,Bears,CHI,28,150,0,22,36,,276,4,0,121.991,268,418,2,8,1,0,0,5,35,22,7,15,0.467,0,0,0.0,1753,https://www.pro-football-reference.com/boxscores/201001030det.htm
2009,2010-01-03,FCuH1wdksA2DQ,Detroit,Lions,DET,25,100,0,23,34,,262,2,1,97.917,249,349,2,13,2,1,2,6,35,18,5,14,0.357,1,2,0.5,1847,https://www.pro-football-reference.com/boxscores/201001030det.htm
2009,2010-01-03,CI5mhfNa0Zqd2,New Orleans,Saints,NO,32,111,1,15,29,,102,0,1,45.474,102,213,0,0,2,2,3,4,35,14,2,13,0.154,1,1,1.0,1762,https://www.pro-football-reference.com/boxscores/201001030car.htm
2009,2010-01-03,jJBGuksuDJF5L,Carolina,Panthers,CAR,37,178,1,14,23,,162,1,0,96.649,149,327,2,13,0,0,0,3,29,15,3,15,0.2,1,2,0.5,1838,https://www.pro-football-reference.com/boxscores/201001030car.htm
2009,2010-01-03,n8CuHV9wbYCqF,New York,Giants,NYG,12,35,1,20,28,,167,0,1,71.577,146,181,3,21,2,1,2,13,95,11,1,8,0.125,0,0,0.0,1388,https://www.pro-football-reference.com/boxscores/201001030min.htm
2009,2010-01-03,AzOs5UWsXusSW,Minnesota,Vikings,MIN,32,129,1,29,37,,358,4,0,143.018,358,487,0,0,4,0,0,8,45,28,4,12,0.333,2,2,1.0,2212,https://www.pro-football-reference.com/boxscores/201001030min.htm
2009,2010-01-03,D5QY6bOxfn8ZL,Green Bay,Packers,GB,34,109,2,22,29,,242,1,1,97.198,236,345,1,6,0,0,1,4,19,24,5,12,0.417,1,1,1.0,2247,https://www.pro-football-reference.com/boxscores/201001030crd.htm
2009,2010-01-03,GJizlkzQFaqGA,Arizona,Cardinals,ARI,14,48,0,19,31,,139,1,3,43.011,139,187,0,0,1,0,3,7,76,13,4,8,0.5,0,0,0.0,1353,https://www.pro-football-reference.com/boxscores/201001030crd.htm
2009,2010-01-03,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,10,37,0,20,36,,223,0,0,74.19,191,228,4,32,2,1,1,6,58,10,3,12,0.25,0,1,0.0,1177,https://www.pro-football-reference.com/boxscores/201001030dal.htm
2009,2010-01-03,KdjU81i7YSFE7,Dallas,Cowboys,DAL,32,179,1,24,34,,311,2,1,106.373,295,474,2,16,0,0,1,11,80,21,5,13,0.385,0,1,0.0,2423,https://www.pro-football-reference.com/boxscores/201001030dal.htm
2009,2010-01-03,oiGiwWPf0UqMC,Kansas City,Chiefs,KC,35,317,3,13,25,,207,0,2,46.583,207,524,0,0,1,0,2,5,76,22,3,10,0.3,0,0,0.0,1617,https://www.pro-football-reference.com/boxscores/201001030den.htm
2009,2010-01-03,6DclFuycdPaOB,Denver,Broncos,DEN,22,84,2,32,56,,431,1,3,65.402,428,512,2,3,0,0,3,5,54,30,7,15,0.467,1,1,1.0,1983,https://www.pro-football-reference.com/boxscores/201001030den.htm
2009,2010-01-03,zyhFXj1nywrm1,Baltimore,Ravens,BAL,35,240,3,11,19,,102,0,0,72.697,90,330,4,12,0,0,0,5,37,16,6,14,0.429,0,0,0.0,1666,https://www.pro-football-reference.com/boxscores/201001030rai.htm
2009,2010-01-03,LZoDld8s63xUs,Las Vegas,Raiders,LV,20,51,0,27,39,,282,1,1,87.767,274,325,3,8,1,1,2,5,30,20,6,13,0.462,0,0,0.0,1934,https://www.pro-football-reference.com/boxscores/201001030rai.htm
2009,2010-01-03,9JtBk8kFeaGEs,Washington,Football Team,WAS,22,66,0,28,42,,281,2,0,101.389,275,341,1,6,2,0,0,3,14,18,8,16,0.5,0,1,0.0,1953,https://www.pro-football-reference.com/boxscores/201001030sdg.htm
2009,2010-01-03,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,17,50,0,28,45,,315,2,1,88.657,314,364,1,1,0,0,1,2,17,19,6,13,0.462,1,1,1.0,1647,https://www.pro-football-reference.com/boxscores/201001030sdg.htm
2009,2010-01-03,ltMyRE3yvVUaw,Tennessee,Titans,TEN,39,133,2,17,28,,171,0,1,63.244,171,304,0,0,1,1,2,9,76,19,6,14,0.429,2,2,1.0,1942,https://www.pro-football-reference.com/boxscores/201001030sea.htm
2009,2010-01-03,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,26,140,0,16,31,,192,1,1,68.212,169,309,3,23,1,0,1,5,40,16,4,13,0.308,0,1,0.0,1658,https://www.pro-football-reference.com/boxscores/201001030sea.htm
2009,2010-01-03,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,18,72,0,4,19,,31,0,1,17.654,0,72,3,31,2,2,3,7,44,5,1,11,0.091,1,1,1.0,1126,https://www.pro-football-reference.com/boxscores/201001030nyj.htm
2009,2010-01-03,mexvMWO2v1hWn,New York,Jets,NYJ,57,257,4,8,16,,63,0,0,60.156,63,320,0,0,0,0,0,4,20,21,11,18,0.611,1,1,1.0,2474,https://www.pro-football-reference.com/boxscores/201001030nyj.htm
2009,2010-01-09,mexvMWO2v1hWn,New York,Jets,NYJ,41,171,2,12,15,,182,1,0,139.444,182,353,0,0,0,0,0,9,76,15,3,12,0.25,0,0,0.0,1982,https://www.pro-football-reference.com/boxscores/201001090cin.htm
2009,2010-01-09,22ZdibiqvfA2D,Cincinnati,Bengals,CIN,22,171,1,18,36,,146,1,1,58.333,110,281,3,36,2,1,2,6,55,18,5,14,0.357,0,1,0.0,1618,https://www.pro-football-reference.com/boxscores/201001090cin.htm
2009,2010-01-09,hjjmgzxilGWdr,Philadelphia,Eagles,PHI,13,56,0,20,39,,306,2,1,83.921,284,340,4,22,3,3,4,9,116,17,2,11,0.182,0,2,0.0,1226,https://www.pro-football-reference.com/boxscores/201001090dal.htm
2009,2010-01-09,KdjU81i7YSFE7,Dallas,Cowboys,DAL,35,198,2,23,35,,244,2,0,104.94,228,426,2,16,1,1,1,14,112,27,9,16,0.562,0,0,0.0,2374,https://www.pro-football-reference.com/boxscores/201001090dal.htm
2009,2010-01-10,zyhFXj1nywrm1,Baltimore,Ravens,BAL,52,234,4,4,10,,34,0,1,10.0,34,268,0,0,1,1,2,3,15,16,10,16,0.625,0,0,0.0,1941,https://www.pro-football-reference.com/boxscores/201001100nwe.htm
2009,2010-01-10,VkxV91RtzHn65,New England,Patriots,NE,18,64,0,23,42,,154,2,3,49.107,132,196,3,22,1,1,4,5,41,15,3,12,0.25,1,2,0.5,1659,https://www.pro-football-reference.com/boxscores/201001100nwe.htm
2009,2010-01-10,D5QY6bOxfn8ZL,Green Bay,Packers,GB,20,89,2,28,42,,423,4,1,121.429,404,493,5,19,3,2,3,8,76,32,5,11,0.455,2,2,1.0,1791,https://www.pro-football-reference.com/boxscores/201001100crd.htm
2009,2010-01-10,GJizlkzQFaqGA,Arizona,Cardinals,ARI,23,156,1,29,33,,379,5,0,154.104,375,531,1,4,3,1,1,9,56,30,3,5,0.6,0,0,0.0,1887,https://www.pro-football-reference.com/boxscores/201001100crd.htm
2009,2010-01-16,GJizlkzQFaqGA,Arizona,Cardinals,ARI,15,101,2,24,36,,266,0,1,76.852,258,359,1,8,3,1,2,3,22,15,1,8,0.125,0,1,0.0,1413,https://www.pro-football-reference.com/boxscores/201001160nor.htm
2009,2010-01-16,CI5mhfNa0Zqd2,New Orleans,Saints,NO,34,171,2,23,32,,247,3,0,125.391,247,418,0,0,0,0,0,6,44,27,7,13,0.538,0,1,0.0,2187,https://www.pro-football-reference.com/boxscores/201001160nor.htm
2009,2010-01-16,zyhFXj1nywrm1,Baltimore,Ravens,BAL,19,87,0,20,35,,189,0,2,48.393,183,270,1,6,3,2,4,7,64,12,5,13,0.385,0,2,0.0,1562,https://www.pro-football-reference.com/boxscores/201001160clt.htm
2009,2010-01-16,LJmHetie5VbbO,Indianapolis,Colts,IND,25,42,0,30,44,,246,2,1,87.879,233,275,2,13,0,0,1,4,25,22,6,15,0.4,1,1,1.0,2038,https://www.pro-football-reference.com/boxscores/201001160clt.htm
2009,2010-01-17,KdjU81i7YSFE7,Dallas,Cowboys,DAL,25,92,0,22,35,,198,0,1,66.131,156,248,6,42,4,2,3,2,10,16,3,13,0.231,0,2,0.0,1834,https://www.pro-football-reference.com/boxscores/201001170min.htm
2009,2010-01-17,AzOs5UWsXusSW,Minnesota,Vikings,MIN,33,109,0,15,24,,234,4,0,134.375,214,323,3,20,0,0,0,8,50,16,4,13,0.308,1,2,0.5,1766,https://www.pro-football-reference.com/boxscores/201001170min.htm
2009,2010-01-17,mexvMWO2v1hWn,New York,Jets,NYJ,39,169,1,12,23,,100,1,1,60.054,93,262,1,7,0,0,1,5,37,14,6,16,0.375,1,1,1.0,1891,https://www.pro-football-reference.com/boxscores/201001170sdg.htm
2009,2010-01-17,SjaMbkmeizJD4,Los Angeles,Chargers,LAC,18,61,1,27,40,,298,1,2,76.875,283,344,2,15,3,0,2,10,87,18,4,13,0.308,0,0,0.0,1709,https://www.pro-football-reference.com/boxscores/201001170sdg.htm
2009,2010-01-24,mexvMWO2v1hWn,New York,Jets,NYJ,29,86,0,18,31,,302,2,1,99.126,302,388,0,0,0,0,1,6,46,17,6,14,0.429,0,0,0.0,1715,https://www.pro-football-reference.com/boxscores/201001240clt.htm
2009,2010-01-24,LJmHetie5VbbO,Indianapolis,Colts,IND,24,101,0,26,39,,377,3,0,123.558,360,461,2,17,2,1,1,1,5,27,4,11,0.364,0,0,0.0,1885,https://www.pro-football-reference.com/boxscores/201001240clt.htm
2009,2010-01-24,AzOs5UWsXusSW,Minnesota,Vikings,MIN,36,165,3,28,46,,310,1,2,70.018,310,475,0,0,6,3,5,5,32,31,7,12,0.583,0,0,0.0,2209,https://www.pro-football-reference.com/boxscores/201001240nor.htm
2009,2010-01-24,CI5mhfNa0Zqd2,New Orleans,Saints,NO,23,68,1,17,31,,197,3,0,106.519,189,257,1,8,3,1,1,9,88,15,3,12,0.25,1,1,1.0,1676,https://www.pro-football-reference.com/boxscores/201001240nor.htm
2009,2010-02-07,CI5mhfNa0Zqd2,New Orleans,Saints,NO,18,51,0,32,39,,288,2,0,114.53,281,332,1,7,0,0,0,3,19,20,3,9,0.333,0,1,0.0,1811,https://www.pro-football-reference.com/boxscores/201002070clt.htm
2009,2010-02-07,LJmHetie5VbbO,Indianapolis,Colts,IND,19,99,1,31,45,,333,1,1,88.472,333,432,0,0,0,0,1,5,45,23,6,13,0.462,1,2,0.5,1789,https://www.pro-football-reference.com/boxscores/201002070clt.htm
